DATE,GAME_ID,SEASON,TEAM,TEAM_LVL,PLAYER_ID,START_POSITION,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
2019-10-16,11900066,2019,Utah,상위팀,1626144,0,21.216666666666665,5,8,0.625,1,3,0.3329999999999999,1,3,0.3329999999999999,0,2.0,2,6,0,0,3,1,12,8
2019-10-16,11900066,2019,Utah,상위팀,204060,0,25.983333333333334,4,6,0.667,4,5,0.8,0,0,0.0,0,1.0,1,1,1,0,2,1,12,3
2019-10-16,11900066,2019,Utah,상위팀,201144,G,26.816666666666666,6,13,0.462,1,5,0.2,7,7,1.0,1,1.0,2,2,1,0,3,4,20,-11
2019-10-16,11900066,2019,Utah,상위팀,1628378,G,29.683333333333334,9,19,0.474,4,5,0.8,5,6,0.833,0,4.0,4,2,1,0,1,2,27,-26
2019-10-16,11900066,2019,Utah,상위팀,1628396,0,7.5,3,4,0.75,0,0,0.0,1,1,1.0,1,2.0,3,0,0,0,0,0,7,12
2019-10-16,11900066,2019,Utah,상위팀,203497,C,24.583333333333332,4,11,0.364,0,0,0.0,5,10,0.5,6,9.0,15,0,0,2,2,3,13,-19
2019-10-16,11900068,2019,Golden State,중위팀,1629672,0,24.766666666666666,4,10,0.4,0,1,0.0,0,0,0.0,1,1.0,2,0,0,0,2,2,8,-3
2019-10-16,11900068,2019,Golden State,중위팀,1629800,0,10.516666666666667,3,3,1.0,0,0,0.0,0,0,0.0,1,3.0,4,0,0,0,2,3,6,-4
2019-10-16,11900065,2019,Memphis,중위팀,1628991,C,25.2,6,17,0.353,2,8,0.25,4,4,1.0,3,7.0,10,3,1,2,1,6,18,1
2019-10-16,11900068,2019,L.A. Lakers,중위팀,1627743,0,7.366666666666666,3,5,0.6,0,1,0.0,0,0,0.0,0,1.0,1,2,0,0,2,1,6,3
2019-10-16,11900068,2019,L.A. Lakers,중위팀,1628961,0,7.766666666666667,0,1,0.0,0,0,0.0,0,0,0.0,1,3.0,4,2,1,1,0,1,0,3
2019-10-16,11900068,2019,L.A. Lakers,중위팀,1629719,0,7.766666666666667,3,3,1.0,0,0,0.0,0,1,0.0,0,1.0,1,0,0,1,0,1,6,3
2019-10-16,11900068,2019,L.A. Lakers,중위팀,1629668,0,10.75,0,3,0.0,0,3,0.0,2,2,1.0,1,3.0,4,2,0,0,3,3,2,4
2019-10-16,11900068,2019,L.A. Lakers,중위팀,1627936,0,16.9,1,4,0.25,0,2,0.0,1,2,0.5,0,1.0,1,2,1,0,2,1,3,16
2019-10-16,11900068,2019,L.A. Lakers,중위팀,203484,0,19.933333333333334,3,6,0.5,2,4,0.5,0,0,0.0,0,2.0,2,0,1,0,1,3,8,12
2019-10-16,11900068,2019,Golden State,중위팀,1629673,0,24.416666666666668,2,10,0.2,2,9,0.222,8,8,1.0,0,1.0,1,1,1,0,2,1,14,-8
2019-10-16,11900068,2019,L.A. Lakers,중위팀,1626188,0,14.966666666666667,6,9,0.667,4,5,0.8,0,0,0.0,1,1.0,2,3,0,0,1,0,16,6
2019-10-16,11900068,2019,L.A. Lakers,중위팀,202340,G,25.05,7,9,0.778,4,5,0.8,0,0,0.0,0,0.0,0,0,0,0,1,4,18,8
2019-10-16,11900068,2019,L.A. Lakers,중위팀,201980,G,22.283333333333335,3,6,0.5,2,4,0.5,0,0,0.0,1,0.0,1,2,1,0,0,1,8,23
2019-10-16,11900068,2019,L.A. Lakers,중위팀,201580,C,17.533333333333335,6,8,0.75,0,0,0.0,0,0,0.0,2,4.0,6,0,1,1,1,2,12,23
2019-10-16,11900068,2019,L.A. Lakers,중위팀,203076,F,27.85,3,9,0.3329999999999999,0,2,0.0,2,3,0.667,1,9.0,10,8,1,2,3,2,8,19
2019-10-16,11900068,2019,L.A. Lakers,중위팀,2544,F,24.566666666666666,6,9,0.667,1,2,0.5,5,6,0.833,0,4.0,4,11,1,0,2,0,18,30
2019-10-16,11900068,2019,Golden State,중위팀,1626150,0,8.733333333333333,1,3,0.3329999999999999,0,1,0.0,1,1,1.0,0,1.0,1,0,0,0,0,1,3,-1
2019-10-16,11900068,2019,Golden State,중위팀,1629308,0,16.1,0,1,0.0,0,0,0.0,0,0,0.0,0,3.0,3,0,3,2,1,1,0,4
2019-10-16,11900068,2019,L.A. Lakers,중위팀,201162,0,16.183333333333334,2,2,1.0,2,2,1.0,0,0,0.0,0,2.0,2,1,0,0,2,3,6,-2
2019-10-16,11900066,2019,Utah,상위팀,1626220,F,25.616666666666667,2,6,0.3329999999999999,1,1,1.0,2,2,1.0,1,5.0,6,2,1,0,0,1,7,-17
2019-10-16,11900068,2019,L.A. Lakers,중위팀,2730,0,15.5,5,7,0.7140000000000001,0,0,0.0,3,5,0.6,3,4.0,7,0,0,0,3,4,13,14
2019-10-16,11900068,2019,L.A. Lakers,중위팀,203687,0,5.616666666666667,1,1,1.0,0,0,0.0,0,0,0.0,0,1.0,1,0,1,0,0,1,2,3
2019-10-16,11900065,2019,Oklahoma City,하위팀,203488,0,13.566666666666666,5,7,0.7140000000000001,4,6,0.667,3,3,1.0,0,0.0,0,0,0,0,2,0,17,-4
2019-10-16,11900065,2019,Oklahoma City,하위팀,1629647,0,30.633333333333333,2,8,0.25,0,2,0.0,3,4,0.75,2,7.0,9,6,1,0,2,3,7,0
2019-10-16,11900065,2019,Oklahoma City,하위팀,203471,G,25.9,3,9,0.3329999999999999,2,4,0.5,0,0,0.0,0,2.0,2,6,1,0,2,1,8,-2
2019-10-16,11900065,2019,Oklahoma City,하위팀,1628983,G,27.75,7,13,0.5379999999999999,0,2,0.0,3,4,0.75,0,5.0,5,3,0,1,2,1,17,-11
2019-10-16,11900065,2019,Oklahoma City,하위팀,203500,C,25.233333333333334,6,9,0.667,0,0,0.0,0,2,0.0,3,6.0,9,1,1,0,2,2,12,-11
2019-10-16,11900065,2019,Oklahoma City,하위팀,201568,F,25.133333333333333,3,12,0.25,3,7,0.429,7,8,0.875,0,10.0,10,2,0,0,0,2,16,-8
2019-10-16,11900065,2019,Oklahoma City,하위팀,1627846,F,23.2,2,9,0.222,2,5,0.4,2,2,1.0,0,2.0,2,0,0,0,2,3,8,-22
2019-10-16,11900065,2019,Oklahoma City,하위팀,1629126,0,23.35,3,5,0.6,0,1,0.0,0,0,0.0,1,6.0,7,1,0,0,1,2,6,5
2019-10-16,11900065,2019,Memphis,중위팀,1627784,0,6.866666666666667,0,3,0.0,0,3,0.0,0,0,0.0,0,2.0,2,0,0,0,0,0,0,-10
2019-10-16,11900065,2019,Memphis,중위팀,203101,0,7.983333333333333,1,3,0.3329999999999999,0,0,0.0,0,0,0.0,1,1.0,2,0,0,0,1,2,2,-10
2019-10-16,11900065,2019,Memphis,중위팀,1628397,0,15.7,4,6,0.667,0,1,0.0,2,5,0.4,1,3.0,4,1,0,0,0,2,10,-7
2019-10-16,11900065,2019,Memphis,중위팀,1629723,0,20.616666666666667,2,5,0.4,0,1,0.0,0,0,0.0,1,9.0,10,0,0,0,1,2,4,-5
2019-10-16,11900065,2019,Memphis,중위팀,203524,0,19.433333333333334,2,3,0.667,2,2,1.0,0,0,0.0,0,3.0,3,3,1,0,0,0,6,18
2019-10-16,11900065,2019,Memphis,중위팀,1629741,0,20.933333333333334,3,7,0.429,0,1,0.0,1,2,0.5,0,2.0,2,1,2,0,1,0,7,-2
2019-10-16,11900065,2019,Memphis,중위팀,1626145,G,27.016666666666666,7,13,0.5379999999999999,0,0,0.0,2,2,1.0,1,4.0,5,4,1,0,0,0,16,21
2019-10-16,11900066,2019,Utah,상위팀,202711,F,25.05,0,9,0.0,0,5,0.0,1,1,1.0,0,0.0,0,1,0,0,0,0,1,-24
2019-10-16,11900065,2019,Memphis,중위팀,1629139,0,7.983333333333333,2,5,0.4,0,0,0.0,4,5,0.8,0,0.0,0,0,0,1,1,1,8,-10
2019-10-16,11900065,2019,Oklahoma City,하위팀,1628985,0,23.183333333333334,6,9,0.667,3,6,0.5,4,4,1.0,0,0.0,0,0,0,0,1,4,19,3
2019-10-16,11900065,2019,Memphis,중위팀,203998,0,18.016666666666666,3,4,0.75,1,1,1.0,3,4,0.75,0,5.0,5,2,2,1,2,2,10,-2
2019-10-16,11900065,2019,Oklahoma City,하위팀,203583,0,3.65,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,5
2019-10-16,11900065,2019,Oklahoma City,하위팀,1628383,0,9.2,2,5,0.4,0,2,0.0,0,0,0.0,0,2.0,2,2,0,1,1,3,4,10
2019-10-16,11900066,2019,Portland,중위팀,1629658,0,5.233333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,1.0,1,0,0,0,0,0,0,-9
2019-10-16,11900066,2019,Portland,중위팀,1629650,0,5.233333333333333,1,3,0.3329999999999999,0,0,0.0,1,2,0.5,0,0.0,0,0,0,1,0,1,3,-9
2019-10-16,11900066,2019,Portland,중위팀,1629018,0,5.233333333333333,0,2,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,1,1,0,-9
2019-10-16,11900066,2019,Portland,중위팀,1629014,0,15.05,3,6,0.5,0,1,0.0,0,0,0.0,1,5.0,6,1,0,0,1,2,6,-1
2019-10-16,11900066,2019,Portland,중위팀,1626209,0,22.55,5,8,0.625,2,4,0.5,0,0,0.0,0,4.0,4,3,1,0,1,1,12,4
2019-10-16,11900066,2019,Portland,중위팀,1627746,0,11.7,3,7,0.429,0,0,0.0,0,0,0.0,1,0.0,1,1,0,0,0,5,6,-10
2019-10-16,11900066,2019,Portland,중위팀,1628505,0,5.233333333333333,2,3,0.667,1,1,1.0,1,2,0.5,0,2.0,2,1,0,1,0,0,6,-9
2019-10-16,11900066,2019,Portland,중위팀,201229,0,14.7,1,1,1.0,1,1,1.0,2,2,1.0,0,2.0,2,0,0,0,0,0,5,5
2019-10-16,11900065,2019,Oklahoma City,하위팀,1629652,0,9.2,2,3,0.667,1,2,0.5,0,0,0.0,0,2.0,2,0,1,0,2,2,5,10
2019-10-16,11900066,2019,Portland,중위팀,203145,0,26.4,3,8,0.375,2,6,0.3329999999999999,0,0,0.0,0,2.0,2,3,0,0,2,3,8,-2
2019-10-16,11900066,2019,Portland,중위팀,203918,F,27.616666666666667,3,7,0.429,0,2,0.0,3,3,1.0,0,3.0,3,3,1,0,2,4,9,16
2019-10-16,11900066,2019,Portland,중위팀,1628380,F,23.333333333333332,6,6,1.0,1,1,1.0,0,2,0.0,0,5.0,5,0,0,2,3,5,13,15
2019-10-16,11900066,2019,Portland,중위팀,1628506,0,3.2,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,-7
2019-10-16,11900066,2019,Portland,중위팀,203468,G,29.1,11,15,0.733,5,7,0.7140000000000001,1,2,0.5,0,2.0,2,4,0,0,1,2,28,26
2019-10-16,11900066,2019,Portland,중위팀,203081,G,29.233333333333334,8,13,0.615,3,4,0.75,6,6,1.0,0,5.0,5,4,1,2,2,2,25,15
2019-10-16,11900066,2019,Portland,중위팀,202355,C,16.183333333333334,2,4,0.5,0,0,0.0,1,2,0.5,1,10.0,11,1,1,1,2,2,5,15
2019-10-17,11900073,2019,Dallas,중위팀,1628382,0,23.866666666666667,6,11,0.545,3,5,0.6,3,3,1.0,1,5.0,6,0,0,0,4,2,18,-2
2019-10-17,11900073,2019,L.A. Clippers,상위팀,1629010,0,34.266666666666666,5,13,0.385,2,5,0.4,0,1,0.0,1,4.0,5,6,2,0,2,3,12,-2
2019-10-17,11900073,2019,L.A. Clippers,상위팀,1626149,0,23.766666666666666,5,11,0.455,0,1,0.0,4,6,0.667,1,5.0,6,3,1,0,0,1,14,6
2019-10-17,11900073,2019,L.A. Clippers,상위팀,203090,0,20.45,1,7,0.143,0,3,0.0,2,2,1.0,3,6.0,9,1,1,0,3,2,4,-7
2019-10-17,11900073,2019,L.A. Clippers,상위팀,1629611,G,22.7,4,10,0.4,0,1,0.0,0,2,0.0,0,2.0,2,1,2,0,1,3,8,-19
2019-10-17,11900073,2019,L.A. Clippers,상위팀,1629013,G,36.516666666666666,2,10,0.2,1,8,0.125,0,0,0.0,0,2.0,2,2,2,0,0,0,5,-8
2019-10-17,11900073,2019,L.A. Clippers,상위팀,202695,F,22.483333333333334,5,19,0.263,2,8,0.25,1,2,0.5,1,2.0,3,2,4,0,2,4,13,-12
2019-10-17,11900073,2019,L.A. Clippers,상위팀,203210,F,14.45,3,5,0.6,1,2,0.5,0,0,0.0,0,1.0,1,1,1,0,0,4,7,-16
2019-10-17,11900073,2019,Dallas,중위팀,1628499,0,7.9,1,3,0.3329999999999999,0,1,0.0,0,0,0.0,0,0.0,0,0,0,0,1,1,2,-7
2019-10-17,11900073,2019,Dallas,중위팀,1629676,0,12.0,3,4,0.75,1,1,1.0,0,0,0.0,1,3.0,4,3,0,0,3,2,7,-2
2019-10-17,11900073,2019,Dallas,중위팀,201584,0,20.5,0,2,0.0,0,1,0.0,2,2,1.0,0,2.0,2,0,0,0,0,0,2,-2
2019-10-17,11900073,2019,Dallas,중위팀,200826,0,17.233333333333334,0,5,0.0,0,2,0.0,4,4,1.0,0,1.0,1,6,0,0,3,0,4,14
2019-10-17,11900073,2019,L.A. Clippers,상위팀,1628476,0,21.783333333333335,2,5,0.4,0,2,0.0,3,3,1.0,1,3.0,4,3,1,0,2,1,7,-1
2019-10-17,11900073,2019,L.A. Clippers,상위팀,1627826,C,16.333333333333332,1,3,0.3329999999999999,0,0,0.0,0,0,0.0,0,3.0,3,1,0,0,4,2,2,-28
2019-10-17,11900073,2019,Dallas,중위팀,1629729,0,7.9,0,1,0.0,0,0,0.0,0,0,0.0,0,2.0,2,0,0,0,1,0,0,-7
2019-10-17,11900070,2019,Atlanta,중위팀,1629027,G,17.45,5,10,0.5,1,4,0.25,0,1,0.0,1,3.0,4,4,1,0,1,1,11,0
2019-10-17,11900073,2019,L.A. Clippers,상위팀,1628405,0,3.9166666666666665,1,2,0.5,0,0,0.0,1,2,0.5,0,1.0,1,1,1,0,0,2,3,3
2019-10-17,11900070,2019,Atlanta,중위팀,1629717,0,12.05,2,5,0.4,1,3,0.3329999999999999,0,0,0.0,0,2.0,2,2,0,0,0,2,5,-7
2019-10-17,11900073,2019,Dallas,중위팀,203501,0,22.233333333333334,6,13,0.462,3,8,0.375,0,0,0.0,0,0.0,0,2,0,0,0,0,15,20
2019-10-17,11900070,2019,Atlanta,중위팀,1629718,0,12.7,1,4,0.25,0,2,0.0,1,3,0.3329999999999999,0,2.0,2,1,0,0,2,1,3,0
2019-10-17,11900070,2019,Atlanta,중위팀,1628769,0,8.45,1,1,1.0,1,1,1.0,0,0,0.0,0,0.0,0,1,0,0,0,0,3,-20
2019-10-17,11900070,2019,Atlanta,중위팀,1713,0,12.216666666666667,1,3,0.3329999999999999,1,2,0.5,1,1,1.0,0,1.0,1,0,1,0,0,1,4,-14
2019-10-17,11900070,2019,Atlanta,중위팀,1629164,0,22.1,4,10,0.4,2,3,0.667,3,6,0.5,0,0.0,0,2,0,0,2,0,13,2
2019-10-17,11900073,2019,L.A. Clippers,상위팀,202335,0,19.416666666666668,5,8,0.625,2,3,0.667,0,0,0.0,0,3.0,3,0,0,0,0,2,12,6
2019-10-17,11900070,2019,Atlanta,중위팀,1628981,0,21.9,1,1,1.0,0,0,0.0,2,4,0.5,1,3.0,4,2,1,0,1,2,4,-8
2019-10-17,11900070,2019,Atlanta,중위팀,202323,0,10.583333333333334,0,4,0.0,0,1,0.0,0,0,0.0,1,3.0,4,4,0,1,1,1,0,-3
2019-10-17,11900070,2019,Atlanta,중위팀,1627761,G,20.366666666666667,2,4,0.5,0,1,0.0,0,2,0.0,0,5.0,5,0,1,0,4,2,4,-13
2019-10-17,11900070,2019,Atlanta,중위팀,203458,C,24.533333333333335,2,10,0.2,0,3,0.0,0,2,0.0,4,7.0,11,4,0,0,4,4,4,-14
2019-10-17,11900070,2019,Atlanta,중위팀,1629631,F,16.083333333333332,3,6,0.5,2,2,1.0,1,2,0.5,0,1.0,1,2,0,0,0,2,9,4
2019-10-17,11900070,2019,Atlanta,중위팀,203953,F,22.683333333333334,6,10,0.6,1,2,0.5,2,7,0.286,2,2.0,4,1,0,0,1,2,15,2
2019-10-17,11900073,2019,L.A. Clippers,상위팀,1629662,0,3.9166666666666665,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,1,1,2,0,3
2019-10-17,11900070,2019,Atlanta,중위팀,1627745,0,18.983333333333334,1,4,0.25,0,0,0.0,0,0,0.0,1,2.0,3,2,0,1,1,0,2,-10
2019-10-17,11900073,2019,Dallas,중위팀,1626246,0,17.866666666666667,2,4,0.5,0,0,0.0,0,1,0.0,0,7.0,7,1,0,2,2,3,4,9
2019-10-17,11900072,2019,Denver,상위팀,200794,F,15.816666666666666,4,5,0.8,2,2,1.0,3,4,0.75,0,2.0,2,0,2,0,0,0,13,6
2019-10-17,11900073,2019,Dallas,중위팀,1626153,G,22.366666666666667,2,4,0.5,2,4,0.5,0,0,0.0,2,1.0,3,2,0,0,1,4,6,6
2019-10-17,11900070,2019,Atlanta,중위팀,1629094,0,7.9,0,1,0.0,0,1,0.0,2,3,0.667,0,1.0,1,0,0,0,0,0,2,-6
2019-10-17,11900072,2019,Portland,중위팀,203918,F,12.0,2,6,0.3329999999999999,0,1,0.0,0,0,0.0,1,2.0,3,2,1,0,0,1,4,4
2019-10-17,11900072,2019,Portland,중위팀,201229,F,20.066666666666666,2,5,0.4,2,5,0.4,0,0,0.0,0,4.0,4,2,0,1,0,2,6,2
2019-10-17,11900072,2019,Portland,중위팀,1628380,C,29.933333333333334,5,12,0.417,1,2,0.5,2,3,0.667,4,7.0,11,2,0,0,6,3,13,-1
2019-10-17,11900072,2019,Portland,중위팀,203145,G,12.0,5,8,0.625,2,4,0.5,1,1,1.0,0,4.0,4,2,2,0,2,0,13,4
2019-10-17,11900072,2019,Portland,중위팀,1629014,G,32.05,5,13,0.385,1,4,0.25,0,0,0.0,0,4.0,4,2,0,0,5,3,11,-4
2019-10-17,11900072,2019,Portland,중위팀,1627746,0,16.066666666666666,4,4,1.0,0,0,0.0,4,6,0.667,1,4.0,5,1,1,1,0,4,12,0
2019-10-17,11900072,2019,Portland,중위팀,1626209,0,27.95,6,11,0.545,3,4,0.75,3,3,1.0,0,5.0,5,6,0,1,1,2,18,-6
2019-10-17,11900072,2019,Portland,중위팀,1629018,0,24.0,2,7,0.286,1,4,0.25,2,2,1.0,0,2.0,2,0,0,0,2,1,7,-7
2019-10-17,11900072,2019,Portland,중위팀,1629658,0,17.933333333333334,1,1,1.0,0,0,0.0,0,2,0.0,1,3.0,4,1,1,0,1,3,2,-10
2019-10-17,11900072,2019,Portland,중위팀,1629833,0,12.0,3,5,0.6,1,3,0.3329999999999999,0,0,0.0,1,1.0,2,0,0,0,2,0,7,-3
2019-10-17,11900072,2019,Portland,중위팀,1629650,0,12.0,2,3,0.667,0,0,0.0,4,4,1.0,0,6.0,6,0,1,2,3,1,8,-3
2019-10-17,11900072,2019,Portland,중위팀,1628505,0,12.0,1,4,0.25,0,3,0.0,0,0,0.0,0,2.0,2,1,0,0,1,1,2,-3
2019-10-17,11900072,2019,Portland,중위팀,1628506,0,12.0,0,1,0.0,0,1,0.0,1,2,0.5,0,0.0,0,2,0,0,2,0,1,-3
2019-10-17,11900072,2019,Denver,상위팀,1628470,F,13.033333333333333,2,5,0.4,0,2,0.0,3,3,1.0,1,2.0,3,1,1,0,1,0,7,7
2019-10-17,11900072,2019,Denver,상위팀,203999,C,15.816666666666666,5,8,0.625,1,3,0.3329999999999999,0,0,0.0,0,3.0,3,1,1,0,0,1,11,6
2019-10-17,11900072,2019,Denver,상위팀,203914,G,13.983333333333333,1,4,0.25,0,1,0.0,1,2,0.5,0,2.0,2,2,1,0,1,0,3,4
2019-10-17,11900073,2019,Dallas,중위팀,1628467,C,24.566666666666666,2,5,0.4,1,3,0.3329999999999999,0,0,0.0,1,1.0,2,0,0,1,2,4,5,9
2019-10-17,11900073,2019,Dallas,중위팀,1628973,F,15.316666666666666,2,6,0.3329999999999999,0,2,0.0,2,2,1.0,2,3.0,5,7,1,0,2,1,6,7
2019-10-17,11900073,2019,Dallas,중위팀,204001,F,22.866666666666667,6,9,0.667,1,3,0.3329999999999999,5,6,0.833,2,11.0,13,1,0,1,2,4,18,20
2019-10-17,11900072,2019,Denver,상위팀,1629020,0,12.0,2,6,0.3329999999999999,0,0,0.0,1,2,0.5,3,0.0,3,0,1,0,2,3,5,3
2019-10-17,11900072,2019,Denver,상위팀,1628427,0,12.0,1,1,1.0,1,1,1.0,0,0,0.0,0,0.0,0,0,0,0,0,0,3,3
2019-10-17,11900072,2019,Denver,상위팀,1628408,0,13.416666666666666,4,8,0.5,0,1,0.0,0,0,0.0,0,2.0,2,2,3,0,0,1,8,3
2019-10-17,11900073,2019,Dallas,중위팀,1629029,G,25.383333333333333,5,11,0.455,4,9,0.444,1,2,0.5,0,13.0,13,3,0,0,9,2,15,10
2019-10-17,11900072,2019,Denver,상위팀,1629008,0,14.783333333333333,1,5,0.2,0,3,0.0,3,4,0.75,0,3.0,3,2,0,0,0,2,5,-2
2019-10-17,11900072,2019,Denver,상위팀,1627823,0,16.3,2,5,0.4,0,3,0.0,2,2,1.0,1,3.0,4,0,3,0,1,0,6,-1
2019-10-17,11900072,2019,Denver,상위팀,203924,0,15.883333333333333,2,6,0.3329999999999999,1,2,0.5,2,2,1.0,1,2.0,3,0,0,0,1,3,7,1
2019-10-17,11900072,2019,Denver,상위팀,1628420,0,20.183333333333334,5,8,0.625,1,2,0.5,1,4,0.25,0,0.0,0,2,0,0,0,0,12,-3
2019-10-17,11900072,2019,Denver,상위팀,1627736,0,19.233333333333334,2,8,0.25,0,2,0.0,0,0,0.0,0,2.0,2,1,2,0,2,4,4,4
2019-10-17,11900072,2019,Denver,상위팀,203115,0,21.55,5,10,0.5,1,4,0.25,2,6,0.3329999999999999,0,8.0,8,4,1,0,1,0,13,-4
2019-10-17,11900072,2019,Denver,상위팀,1627750,G,15.816666666666666,1,4,0.25,0,1,0.0,2,2,1.0,1,2.0,3,6,1,0,0,2,4,6
2019-10-17,11900072,2019,Denver,상위팀,203092,0,3.6833333333333336,1,2,0.5,0,0,0.0,0,0,0.0,1,1.0,2,0,0,0,1,1,2,-5
2019-10-17,11900070,2019,Atlanta,중위팀,1626296,0,12.0,4,6,0.667,3,5,0.6,3,3,1.0,0,0.0,0,0,0,0,0,1,14,-3
2019-10-17,11900072,2019,Denver,상위팀,203486,0,16.5,3,4,0.75,1,1,1.0,0,0,0.0,1,5.0,6,3,0,0,1,5,7,2
2019-10-17,11900070,2019,Chicago,중위팀,1628374,F,22.95,2,8,0.25,0,6,0.0,0,1,0.0,1,10.0,11,1,1,0,2,3,4,1
2019-10-17,11900069,2019,Miami,상위팀,1629133,0,4.416666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,1,2,0,1
2019-10-17,11900069,2019,Miami,상위팀,1629639,0,25.7,3,8,0.375,2,4,0.5,0,1,0.0,0,2.0,2,0,2,1,4,3,8,-5
2019-10-17,11900069,2019,Orlando,하위팀,1628982,0,5.9,0,1,0.0,0,1,0.0,2,2,1.0,0,2.0,2,0,1,0,0,0,2,-1
2019-10-17,11900069,2019,Miami,상위팀,203482,0,14.983333333333333,6,8,0.75,1,3,0.3329999999999999,1,1,1.0,0,1.0,1,1,0,0,0,1,14,-4
2019-10-17,11900069,2019,Miami,상위팀,1627884,0,20.516666666666666,2,5,0.4,0,0,0.0,0,0,0.0,0,2.0,2,1,2,0,2,1,4,5
2019-10-17,11900069,2019,Miami,상위팀,203079,0,10.75,2,5,0.4,0,2,0.0,0,0,0.0,0,2.0,2,1,1,0,1,0,4,0
2019-10-17,11900069,2019,Miami,상위팀,1629644,0,4.416666666666667,3,4,0.75,0,0,0.0,0,0,0.0,0,0.0,0,0,1,0,0,1,6,1
2019-10-17,11900069,2019,Miami,상위팀,201609,0,22.766666666666666,2,7,0.286,1,4,0.25,0,0,0.0,0,1.0,1,3,1,0,1,1,5,-4
2019-10-17,11900069,2019,Miami,상위팀,202710,G,27.983333333333334,9,14,0.643,0,2,0.0,5,5,1.0,2,4.0,6,6,1,1,4,3,23,15
2019-10-17,11900069,2019,Miami,상위팀,203086,C,28.1,5,8,0.625,0,3,0.0,0,0,0.0,1,2.0,3,2,0,1,3,3,10,13
2019-10-17,11900069,2019,Miami,상위팀,1628389,F,23.566666666666666,3,7,0.429,0,0,0.0,0,0,0.0,2,11.0,13,0,1,1,2,2,6,2
2019-10-17,11900069,2019,Miami,상위팀,1629130,F,15.65,5,10,0.5,4,8,0.5,3,3,1.0,1,1.0,2,0,0,1,0,4,17,10
2019-10-17,11900071,2019,Milwaukee,상위팀,1627733,0,2.7,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,1,0,1,0,-4
2019-10-17,11900071,2019,Milwaukee,상위팀,1628391,0,10.4,2,2,1.0,0,0,0.0,0,0,0.0,0,1.0,1,1,0,0,0,1,4,9
2019-10-17,11900069,2019,Miami,상위팀,1626159,G,28.45,3,9,0.3329999999999999,0,3,0.0,1,1,1.0,0,6.0,6,12,3,0,3,1,7,7
2019-10-17,11900071,2019,Milwaukee,상위팀,1628425,0,14.45,1,4,0.25,0,1,0.0,0,0,0.0,2,3.0,5,2,0,1,3,3,2,1
2019-10-17,11900069,2019,Miami,상위팀,1629735,0,4.416666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,3.0,3,0,0,0,0,0,0,1
2019-10-17,11900069,2019,Orlando,하위팀,203932,F,23.583333333333332,3,12,0.25,1,2,0.5,0,0,0.0,2,3.0,5,1,1,0,2,1,7,-8
2019-10-17,11900070,2019,Chicago,중위팀,203490,F,17.883333333333333,5,11,0.455,3,7,0.429,2,3,0.667,1,0.0,1,0,1,0,1,0,15,3
2019-10-17,11900069,2019,Orlando,하위팀,1628518,0,5.9,1,3,0.3329999999999999,0,0,0.0,0,0,0.0,2,0.0,2,0,0,0,1,0,2,-1
2019-10-17,11900069,2019,Orlando,하위팀,203920,0,5.9,1,2,0.5,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,2,-1
2019-10-17,11900069,2019,Orlando,하위팀,203705,0,6.8,0,2,0.0,0,1,0.0,0,0,0.0,0,2.0,2,4,0,0,0,1,0,2
2019-10-17,11900069,2019,Orlando,하위팀,1628411,0,13.4,2,4,0.5,2,2,1.0,1,3,0.3329999999999999,0,1.0,1,0,2,0,2,0,7,2
2019-10-17,11900069,2019,Orlando,하위팀,202329,0,18.916666666666668,1,3,0.3329999999999999,0,1,0.0,2,3,0.667,2,3.0,5,3,1,1,2,0,4,-4
2019-10-17,11900069,2019,Miami,상위팀,1628432,0,3.8666666666666667,1,1,1.0,1,1,1.0,0,0,0.0,0,1.0,1,0,0,0,0,1,3,2
2019-10-17,11900069,2019,Orlando,하위팀,1628964,0,16.583333333333332,5,8,0.625,3,5,0.6,1,2,0.5,0,3.0,3,0,0,1,1,1,14,4
2019-10-17,11900069,2019,Orlando,하위팀,203082,0,18.516666666666666,3,11,0.273,1,7,0.143,0,0,0.0,1,2.0,3,2,1,0,3,1,7,0
2019-10-17,11900069,2019,Orlando,하위팀,203487,0,12.883333333333333,2,2,1.0,0,0,0.0,0,0,0.0,0,3.0,3,0,2,1,1,1,4,-1
2019-10-17,11900069,2019,Orlando,하위팀,201571,G,22.666666666666668,3,5,0.6,0,0,0.0,0,0,0.0,0,0.0,0,3,2,0,1,3,6,-6
