DATE,GAME_ID,SEASON,HOME_TEAM,HOME_TEAM_LVL,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,VISITOR_TEAM,VISITOR_TEAM_LVL,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
2020-02-06,21900766,2019,Milwaukee,상위팀,112,0.4679999999999999,0.667,0.324,19,60,Philadelphia,상위팀,101,0.374,0.5710000000000001,0.422,24,50,1
2020-02-06,21900765,2019,Chicago,중위팀,119,0.495,0.609,0.4479999999999999,25,40,New Orleans,중위팀,125,0.563,0.579,0.421,38,45,0
2020-02-06,21900764,2019,New York,중위팀,105,0.467,0.684,0.3,27,39,Orlando,하위팀,103,0.4529999999999999,0.867,0.29,22,39,1
2020-02-07,21900769,2019,Philadelphia,상위팀,119,0.5329999999999999,0.6,0.56,34,50,Memphis,중위팀,107,0.409,0.8390000000000001,0.238,25,40,1
2020-02-07,21900770,2019,Washington,중위팀,119,0.5,0.769,0.5,28,39,Dallas,중위팀,118,0.462,0.857,0.4,27,49,1
2020-02-07,21900771,2019,Boston,중위팀,112,0.43,0.815,0.4320000000000001,23,47,Atlanta,중위팀,107,0.407,0.923,0.3329999999999999,21,46,1
2020-02-07,21900774,2019,Phoenix,상위팀,127,0.5579999999999999,0.963,0.484,29,51,Houston,하위팀,91,0.341,0.846,0.2289999999999999,16,29,1
2020-02-07,21900773,2019,Oklahoma City,하위팀,108,0.513,0.833,0.217,21,42,Detroit,하위팀,101,0.4270000000000001,0.737,0.289,19,37,1
2020-02-07,21900775,2019,Sacramento,중위팀,105,0.488,0.5,0.4320000000000001,29,36,Miami,상위팀,97,0.442,0.68,0.3,21,42,1
2020-02-07,21900776,2019,Utah,상위팀,117,0.495,0.708,0.3329999999999999,21,56,Portland,중위팀,114,0.4539999999999999,0.643,0.425,14,43,1
2020-02-07,21900772,2019,Indiana,중위팀,106,0.4529999999999999,0.818,0.294,26,47,Toronto,중위팀,115,0.477,0.8240000000000001,0.447,28,39,0
2020-02-08,21900779,2019,Detroit,하위팀,92,0.493,0.688,0.4479999999999999,21,28,New York,중위팀,95,0.447,0.647,0.364,24,47,0
2020-02-08,21900777,2019,Orlando,하위팀,95,0.3779999999999999,0.7859999999999999,0.25,28,46,Milwaukee,상위팀,111,0.452,0.75,0.385,26,62,0
2020-02-08,21900778,2019,Charlotte,중위팀,100,0.4370000000000001,0.722,0.306,15,39,Dallas,중위팀,116,0.506,1.0,0.486,29,46,0
2020-02-08,21900780,2019,Indiana,중위팀,117,0.53,0.741,0.346,25,37,New Orleans,중위팀,124,0.4629999999999999,0.84,0.395,27,53,0
2020-02-08,21900783,2019,Golden State,중위팀,120,0.517,0.652,0.406,31,33,L.A. Lakers,중위팀,125,0.524,0.735,0.483,29,47,0
2020-02-08,21900782,2019,Minnesota,중위팀,142,0.547,0.667,0.591,39,46,L.A. Clippers,,115,0.477,0.828,0.346,24,43,1
2020-02-08,21900784,2019,Phoenix,상위팀,108,0.4370000000000001,1.0,0.281,25,41,Denver,상위팀,117,0.5489999999999999,0.762,0.3929999999999999,23,40,0
2020-02-08,21900785,2019,Sacramento,중위팀,122,0.523,0.65,0.5429999999999999,25,39,San Antonio,중위팀,102,0.506,0.722,0.292,23,41,1
2020-02-08,21900781,2019,Toronto,중위팀,119,0.474,0.7140000000000001,0.4,22,48,Brooklyn,중위팀,118,0.446,0.833,0.364,27,46,1
2020-02-09,21900792,2019,Portland,중위팀,115,0.471,0.727,0.452,20,43,Miami,상위팀,109,0.3979999999999999,0.7859999999999999,0.408,31,49,1
2020-02-09,21900791,2019,Cleveland,하위팀,92,0.368,0.682,0.212,22,45,L.A. Clippers,,133,0.57,0.75,0.3329999999999999,28,52,0
2020-02-09,21900790,2019,Houston,하위팀,113,0.4629999999999999,0.7140000000000001,0.357,20,36,Utah,상위팀,114,0.488,0.833,0.395,25,48,0
2020-02-09,21900789,2019,Washington,중위팀,99,0.35,0.759,0.212,25,50,Memphis,중위팀,106,0.422,0.6,0.156,19,62,0
2020-02-09,21900788,2019,Philadelphia,상위팀,118,0.5,0.7190000000000001,0.407,29,44,Chicago,중위팀,111,0.489,0.765,0.375,23,42,1
2020-02-09,21900787,2019,Atlanta,중위팀,140,0.4539999999999999,0.903,0.35,29,50,New York,중위팀,135,0.473,0.72,0.382,30,56,1
2020-02-09,21900786,2019,Oklahoma City,하위팀,111,0.4529999999999999,0.759,0.407,14,44,Boston,중위팀,112,0.452,0.741,0.444,19,53,0
2020-02-10,21900795,2019,Orlando,하위팀,135,0.526,0.773,0.474,33,45,Atlanta,중위팀,126,0.534,0.941,0.4320000000000001,33,31,1
2020-02-10,21900793,2019,Detroit,하위팀,76,0.354,0.846,0.2,21,52,Charlotte,중위팀,87,0.375,0.857,0.25,19,45,0
2020-02-10,21900794,2019,Indiana,중위팀,105,0.489,0.727,0.233,28,40,Brooklyn,중위팀,106,0.402,0.75,0.324,20,53,0
2020-02-10,21900796,2019,Toronto,중위팀,137,0.573,0.7829999999999999,0.515,29,41,Minnesota,중위팀,126,0.4529999999999999,0.857,0.45,24,38,1
2020-02-10,21900799,2019,Denver,상위팀,127,0.563,0.826,0.514,34,37,San Antonio,중위팀,120,0.482,0.88,0.5,33,36,1
2020-02-10,21900798,2019,Dallas,중위팀,119,0.47,0.8390000000000001,0.349,24,26,Utah,상위팀,123,0.59,0.762,0.429,27,45,0
2020-02-10,21900801,2019,L.A. Lakers,중위팀,125,0.516,0.68,0.3779999999999999,28,59,Phoenix,상위팀,100,0.421,0.8059999999999999,0.355,26,29,1
2020-02-10,21900800,2019,Golden State,중위팀,101,0.39,0.882,0.324,23,40,Miami,상위팀,113,0.494,0.7140000000000001,0.364,36,45,0
2020-02-10,21900797,2019,Milwaukee,상위팀,123,0.4479999999999999,0.826,0.429,26,55,Sacramento,중위팀,111,0.416,0.722,0.326,23,49,1
2020-02-11,21900806,2019,Houston,하위팀,116,0.429,0.8809999999999999,0.289,17,45,Boston,중위팀,105,0.435,0.8,0.344,24,48,1
2020-02-11,21900805,2019,Oklahoma City,하위팀,106,0.4589999999999999,0.81,0.355,19,35,San Antonio,중위팀,114,0.488,0.926,0.28,20,46,0
2020-02-11,21900804,2019,New Orleans,중위팀,138,0.5329999999999999,0.813,0.412,40,50,Portland,중위팀,117,0.473,0.7859999999999999,0.241,21,40,1
2020-02-11,21900803,2019,Washington,중위팀,126,0.539,0.792,0.344,28,44,Chicago,중위팀,114,0.478,0.7140000000000001,0.41,25,44,1
2020-02-11,21900802,2019,Philadelphia,상위팀,110,0.4629999999999999,0.667,0.296,25,50,L.A. Clippers,,103,0.444,0.6920000000000001,0.452,25,42,1
2020-02-12,21900807,2019,Cleveland,하위팀,127,0.511,0.84,0.357,25,55,Atlanta,중위팀,105,0.429,0.8,0.382,24,38,1
2020-02-12,21900808,2019,Orlando,하위팀,116,0.4579999999999999,0.889,0.3329999999999999,34,46,Detroit,하위팀,112,0.435,0.933,0.4,28,47,1
2020-02-12,21900809,2019,Brooklyn,중위팀,101,0.409,0.8,0.257,27,55,Toronto,중위팀,91,0.3779999999999999,0.769,0.302,21,42,1
2020-02-12,21900811,2019,New York,중위팀,96,0.409,0.7240000000000001,0.13,19,52,Washington,중위팀,114,0.476,0.727,0.357,25,40,0
2020-02-12,21900810,2019,Indiana,중위팀,118,0.523,0.792,0.3329999999999999,28,44,Milwaukee,상위팀,111,0.407,0.96,0.351,18,44,1
2020-02-12,21900813,2019,Minnesota,중위팀,108,0.386,0.8,0.286,25,48,Charlotte,중위팀,115,0.467,0.652,0.412,22,52,0
2020-02-12,21900814,2019,Dallas,중위팀,130,0.565,0.81,0.425,34,47,Sacramento,중위팀,111,0.414,0.773,0.308,26,40,1
2020-02-12,21900815,2019,Phoenix,상위팀,112,0.462,0.933,0.3779999999999999,25,40,Golden State,중위팀,106,0.506,0.895,0.355,27,38,1
2020-02-12,21900816,2019,Utah,상위팀,116,0.482,0.87,0.389,23,53,Miami,상위팀,101,0.4320000000000001,0.75,0.3329999999999999,19,37,1
2020-02-12,21900817,2019,Denver,상위팀,116,0.5,0.773,0.44,32,42,L.A. Lakers,중위팀,120,0.505,0.519,0.364,29,49,0
2020-02-12,21900812,2019,Memphis,중위팀,111,0.474,0.682,0.261,26,57,Portland,중위팀,104,0.371,0.792,0.351,21,51,1
2020-02-13,21900819,2019,New Orleans,중위팀,118,0.488,0.741,0.4,31,46,Oklahoma City,하위팀,123,0.5,0.818,0.481,28,40,0
2020-02-13,21900818,2019,Boston,중위팀,141,0.4370000000000001,0.825,0.419,22,51,L.A. Clippers,,133,0.418,0.8109999999999999,0.314,19,55,1
2020-02-20,21900820,2019,Detroit,하위팀,106,0.482,0.813,0.351,25,46,Milwaukee,상위팀,126,0.505,0.815,0.303,24,41,0
2020-02-20,21900821,2019,Atlanta,중위팀,129,0.482,0.8859999999999999,0.457,22,41,Miami,상위팀,124,0.408,0.868,0.297,28,51,1
2020-02-20,21900824,2019,Sacramento,중위팀,129,0.506,0.722,0.487,22,27,Memphis,중위팀,125,0.506,0.8440000000000001,0.4,25,51,1
2020-02-20,21900823,2019,Chicago,중위팀,93,0.425,0.632,0.226,24,38,Charlotte,중위팀,103,0.473,0.862,0.286,22,44,0
2020-02-20,21900825,2019,Golden State,중위팀,105,0.494,0.833,0.212,26,40,Houston,하위팀,135,0.529,0.909,0.51,31,36,0
2020-02-20,21900822,2019,Philadelphia,상위팀,112,0.442,0.914,0.182,19,48,Brooklyn,중위팀,104,0.353,0.7859999999999999,0.294,22,49,1
2020-02-21,21900828,2019,New York,중위팀,98,0.4320000000000001,0.68,0.44,21,40,Indiana,중위팀,106,0.409,0.7879999999999999,0.286,20,50,0
2020-02-21,21900826,2019,Orlando,하위팀,106,0.3939999999999999,0.789,0.209,21,48,Dallas,중위팀,122,0.512,0.8079999999999999,0.395,26,50,0
2020-02-21,21900827,2019,Washington,중위팀,108,0.387,0.7390000000000001,0.243,24,47,Cleveland,하위팀,113,0.531,0.64,0.407,19,47,0
2020-02-21,21900829,2019,Toronto,중위팀,118,0.525,0.909,0.3779999999999999,24,48,Phoenix,상위팀,101,0.413,0.826,0.176,29,34,1
2020-02-21,21900831,2019,Oklahoma City,하위팀,113,0.46,0.889,0.346,19,44,Denver,상위팀,101,0.481,0.913,0.222,19,39,1
2020-02-21,21900834,2019,Portland,중위팀,115,0.457,0.76,0.37,20,46,New Orleans,중위팀,128,0.536,0.606,0.529,36,46,0
2020-02-21,21900832,2019,Utah,상위팀,104,0.4270000000000001,0.846,0.364,25,47,San Antonio,중위팀,113,0.44,0.885,0.5,22,48,0
2020-02-21,21900833,2019,L.A. Lakers,중위팀,117,0.477,0.65,0.31,25,49,Memphis,중위팀,105,0.457,0.516,0.3329999999999999,22,50,1
2020-02-21,21900830,2019,Minnesota,중위팀,117,0.4039999999999999,0.857,0.357,23,43,Boston,중위팀,127,0.4629999999999999,0.784,0.345,21,58,0
2020-02-22,21900841,2019,Utah,상위팀,110,0.467,0.792,0.226,18,46,Houston,하위팀,120,0.489,0.7140000000000001,0.417,20,42,0
2020-02-22,21900840,2019,Milwaukee,상위팀,119,0.527,0.6920000000000001,0.341,35,57,Philadelphia,상위팀,98,0.354,0.833,0.342,17,43,1
2020-02-22,21900839,2019,Chicago,중위팀,104,0.434,0.857,0.368,18,38,Phoenix,상위팀,112,0.442,0.8390000000000001,0.3329999999999999,26,47,0
2020-02-22,21900838,2019,Miami,상위팀,124,0.57,0.75,0.475,34,29,Cleveland,하위팀,105,0.481,0.727,0.361,29,40,1
2020-02-22,21900837,2019,Atlanta,중위팀,111,0.439,0.654,0.216,27,53,Dallas,중위팀,107,0.449,0.684,0.318,23,48,1
2020-02-22,21900836,2019,Charlotte,중위팀,86,0.352,0.5710000000000001,0.3429999999999999,22,45,Brooklyn,중위팀,115,0.483,0.737,0.362,26,54,0
2020-02-22,21900835,2019,L.A. Clippers,,103,0.391,0.862,0.3329999999999999,20,47,Sacramento,중위팀,112,0.449,0.769,0.387,25,48,0
2020-02-23,21900842,2019,L.A. Lakers,중위팀,114,0.4529999999999999,0.6759999999999999,0.324,20,46,Boston,중위팀,112,0.4579999999999999,0.767,0.382,20,44,1
2020-02-23,21900843,2019,Toronto,중위팀,127,0.511,0.889,0.386,32,57,Indiana,중위팀,81,0.326,0.647,0.242,23,39,1
2020-02-23,21900844,2019,Denver,상위팀,128,0.589,0.647,0.3670000000000001,29,38,Minnesota,중위팀,116,0.444,0.759,0.35,26,38,1
2020-02-23,21900845,2019,Chicago,중위팀,126,0.556,0.643,0.486,27,37,Washington,중위팀,117,0.507,0.861,0.4,24,34,1
2020-02-23,21900846,2019,Oklahoma City,하위팀,131,0.575,0.875,0.455,28,54,San Antonio,중위팀,103,0.369,0.8420000000000001,0.289,27,43,1
2020-02-23,21900847,2019,Golden State,중위팀,101,0.435,0.667,0.314,28,48,New Orleans,중위팀,115,0.469,0.462,0.405,34,52,0
2020-02-23,21900848,2019,Portland,중위팀,107,0.488,0.632,0.433,20,41,Detroit,하위팀,104,0.43,0.95,0.314,18,44,1
2020-02-24,21900856,2019,L.A. Clippers,,124,0.5,0.8240000000000001,0.4320000000000001,33,50,Memphis,중위팀,97,0.416,0.727,0.259,20,45,1
2020-02-24,21900855,2019,Utah,상위팀,111,0.471,0.86,0.385,16,30,Phoenix,상위팀,131,0.563,0.875,0.6,33,38,0
2020-02-24,21900854,2019,Dallas,중위팀,139,0.505,0.75,0.364,28,54,Minnesota,중위팀,123,0.442,0.706,0.357,16,42,1
2020-02-24,21900853,2019,Houston,하위팀,123,0.5,0.677,0.3329999999999999,20,38,New York,중위팀,112,0.44,0.7,0.379,20,54,1
2020-02-24,21900852,2019,Brooklyn,중위팀,113,0.479,0.625,0.4320000000000001,29,49,Orlando,하위팀,115,0.494,0.8240000000000001,0.382,27,41,0
2020-02-24,21900851,2019,Washington,중위팀,134,0.48,0.758,0.429,27,41,Milwaukee,상위팀,137,0.57,0.815,0.4589999999999999,26,45,0
2020-02-24,21900850,2019,Philadelphia,상위팀,129,0.511,0.9,0.4,27,48,Atlanta,중위팀,112,0.412,0.889,0.211,19,44,1
2020-02-24,21900849,2019,Cleveland,하위팀,125,0.4429999999999999,0.735,0.3779999999999999,25,53,Miami,상위팀,119,0.4579999999999999,0.75,0.381,33,49,1
2020-02-25,21900858,2019,Toronto,중위팀,97,0.352,0.7140000000000001,0.346,21,43,Milwaukee,상위팀,108,0.381,0.833,0.3329999999999999,23,53,0
2020-02-25,21900859,2019,Chicago,중위팀,122,0.536,0.667,0.387,22,39,Oklahoma City,하위팀,124,0.5529999999999999,0.743,0.467,25,37,0
2020-02-25,21900857,2019,Indiana,중위팀,119,0.57,0.846,0.435,35,56,Charlotte,중위팀,80,0.3329999999999999,0.444,0.303,22,39,1
2020-02-25,21900861,2019,L.A. Lakers,중위팀,118,0.441,0.7140000000000001,0.295,27,51,New Orleans,중위팀,109,0.4529999999999999,0.767,0.296,31,45,1
2020-02-25,21900862,2019,Portland,중위팀,106,0.447,0.7390000000000001,0.419,24,41,Boston,중위팀,118,0.478,0.929,0.487,19,45,0
2020-02-25,21900860,2019,Denver,상위팀,115,0.579,0.818,0.474,33,41,Detroit,하위팀,98,0.407,0.81,0.366,24,33,1
2020-02-25,21900863,2019,Golden State,중위팀,94,0.4429999999999999,0.833,0.143,21,34,Sacramento,중위팀,112,0.526,0.5589999999999999,0.433,25,40,0
2020-02-26,21900864,2019,Charlotte,중위팀,107,0.47,0.76,0.3329999999999999,25,37,New York,중위팀,101,0.506,0.647,0.267,22,42,1
2020-02-26,21900865,2019,Cleveland,하위팀,108,0.526,0.882,0.4579999999999999,24,48,Philadelphia,상위팀,94,0.4039999999999999,0.643,0.342,22,31,1
2020-02-26,21900866,2019,Washington,중위팀,110,0.4270000000000001,0.813,0.385,22,39,Brooklyn,중위팀,106,0.414,0.6859999999999999,0.278,15,56,1
2020-02-26,21900867,2019,Atlanta,중위팀,120,0.447,0.92,0.361,30,42,Orlando,하위팀,130,0.49,0.72,0.4379999999999999,30,52,0
2020-02-26,21900871,2019,Phoenix,상위팀,92,0.391,0.833,0.265,29,48,L.A. Clippers,,102,0.44,0.933,0.368,22,46,0
2020-02-26,21900870,2019,Houston,하위팀,140,0.5589999999999999,0.867,0.46,22,44,Memphis,중위팀,112,0.3979999999999999,0.619,0.3329999999999999,28,49,1
2020-02-26,21900869,2019,San Antonio,중위팀,103,0.424,0.737,0.3329999999999999,22,55,Dallas,중위팀,109,0.419,0.667,0.3779999999999999,25,43,0
2020-02-26,21900872,2019,Utah,상위팀,103,0.449,0.733,0.3,16,41,Boston,중위팀,114,0.536,0.813,0.423,21,44,0
2020-02-26,21900868,2019,Miami,상위팀,126,0.526,0.767,0.423,30,43,Minnesota,중위팀,129,0.516,0.72,0.37,28,33,0
2020-02-27,21900876,2019,Golden State,중위팀,86,0.425,0.9,0.281,27,37,L.A. Lakers,중위팀,116,0.511,0.667,0.3329999999999999,24,44,0
2020-02-27,21900875,2019,Oklahoma City,하위팀,112,0.488,0.7240000000000001,0.346,20,37,Sacramento,중위팀,108,0.451,1.0,0.3429999999999999,30,45,1
2020-02-27,21900874,2019,Indiana,중위팀,106,0.444,0.7829999999999999,0.32,21,48,Portland,중위팀,100,0.461,0.643,0.3,14,45,1
2020-02-27,21900873,2019,Philadelphia,상위팀,115,0.495,0.769,0.484,32,44,New York,중위팀,106,0.506,0.583,0.348,28,39,1
2020-02-28,21900877,2019,Orlando,하위팀,136,0.541,0.818,0.3,36,54,Minnesota,중위팀,125,0.484,0.667,0.386,27,33,1
2020-02-28,21900878,2019,Atlanta,중위팀,141,0.515,0.733,0.487,32,52,Brooklyn,중위팀,118,0.457,0.762,0.391,30,38,1
2020-02-28,21900879,2019,Toronto,중위팀,96,0.347,0.69,0.233,19,45,Charlotte,중위팀,99,0.436,0.72,0.433,23,58,0
2020-02-28,21900880,2019,Miami,상위팀,126,0.519,0.75,0.486,30,40,Dallas,중위팀,118,0.476,0.895,0.42,25,35,1
2020-02-28,21900881,2019,Memphis,중위팀,101,0.429,0.75,0.267,27,52,Sacramento,중위팀,104,0.418,0.81,0.289,24,47,0
2020-02-28,21900883,2019,New Orleans,중위팀,116,0.545,0.733,0.391,36,49,Cleveland,하위팀,104,0.4529999999999999,0.583,0.355,27,34,1
2020-02-28,21900884,2019,Phoenix,상위팀,111,0.6,0.706,0.391,31,38,Detroit,하위팀,113,0.489,0.75,0.406,27,31,0
2020-02-28,21900886,2019,L.A. Clippers,,132,0.539,0.9,0.462,35,46,Denver,상위팀,103,0.451,0.75,0.36,19,39,1
2020-02-28,21900882,2019,Milwaukee,상위팀,133,0.5,0.857,0.467,34,66,Oklahoma City,하위팀,86,0.363,0.7,0.171,14,36,1
2020-02-28,21900885,2019,Utah,상위팀,129,0.494,0.733,0.514,23,54,Washington,중위팀,119,0.4589999999999999,0.7140000000000001,0.3779999999999999,23,41,1
2020-02-29,21900887,2019,New York,중위팀,125,0.5529999999999999,0.6970000000000001,0.4,29,50,Chicago,중위팀,115,0.461,0.696,0.486,26,33,1
2020-02-29,21900894,2019,Phoenix,상위팀,99,0.41,0.826,0.414,24,40,Golden State,중위팀,115,0.471,0.75,0.3,30,49,0
2020-02-29,21900893,2019,San Antonio,중위팀,114,0.524,0.75,0.452,28,31,Orlando,하위팀,113,0.488,0.696,0.405,28,41,1
2020-02-29,21900892,2019,Boston,중위팀,110,0.39,0.76,0.31,22,54,Houston,하위팀,111,0.418,0.778,0.273,17,53,0
2020-02-29,21900891,2019,Memphis,중위팀,105,0.4529999999999999,0.818,0.3229999999999999,27,51,L.A. Lakers,중위팀,88,0.409,0.583,0.25,26,45,1
2020-02-29,21900890,2019,Cleveland,하위팀,104,0.482,0.85,0.2269999999999999,30,36,Indiana,중위팀,113,0.54,0.7859999999999999,0.348,30,38,0
2020-02-29,21900889,2019,Miami,상위팀,116,0.451,0.833,0.368,27,45,Brooklyn,중위팀,113,0.465,0.7390000000000001,0.364,30,44,1
2020-02-29,21900888,2019,Atlanta,중위팀,129,0.5479999999999999,0.8640000000000001,0.429,34,36,Portland,중위팀,117,0.5,0.7140000000000001,0.286,14,42,1
2020-03-01,21900896,2019,Minnesota,중위팀,91,0.364,0.4,0.31,19,57,Dallas,중위팀,111,0.4679999999999999,0.632,0.275,28,56,0
2020-03-01,21900895,2019,Charlotte,중위팀,85,0.354,0.9,0.2289999999999999,22,47,Milwaukee,상위팀,93,0.402,0.762,0.226,20,61,0
2020-03-01,21900897,2019,L.A. Clippers,,136,0.5920000000000001,0.805,0.542,25,37,Philadelphia,상위팀,130,0.505,0.65,0.488,27,37,1
2020-03-01,21900900,2019,New Orleans,중위팀,114,0.421,0.818,0.2189999999999999,24,52,L.A. Lakers,중위팀,122,0.515,0.9,0.371,23,36,0
2020-03-01,21900899,2019,Sacramento,중위팀,106,0.407,0.885,0.257,18,51,Detroit,하위팀,100,0.413,0.667,0.429,23,42,1
2020-03-01,21900901,2019,Golden State,중위팀,110,0.472,0.708,0.321,25,52,Washington,중위팀,124,0.488,0.889,0.667,24,34,0
2020-03-01,21900898,2019,Denver,상위팀,133,0.5660000000000001,0.7,0.5,38,41,Toronto,중위팀,118,0.461,0.897,0.263,24,36,1
2020-03-02,21900908,2019,San Antonio,중위팀,111,0.519,0.789,0.5,21,33,Indiana,중위팀,116,0.5,0.885,0.484,22,40,0
2020-03-02,21900907,2019,Chicago,중위팀,109,0.468,0.647,0.278,24,42,Dallas,중위팀,107,0.476,0.75,0.286,26,44,1
2020-03-02,21900906,2019,Miami,상위팀,105,0.43,0.722,0.486,28,46,Milwaukee,상위팀,89,0.407,0.632,0.206,19,48,1
2020-03-02,21900905,2019,Atlanta,중위팀,88,0.3229999999999999,0.938,0.257,20,43,Memphis,중위팀,127,0.5,0.677,0.438,30,60,0
2020-03-02,21900904,2019,Orlando,하위팀,107,0.385,0.8640000000000001,0.326,29,39,Portland,중위팀,130,0.557,1.0,0.485,27,49,0
2020-03-02,21900903,2019,New York,중위팀,125,0.485,0.633,0.4,26,65,Houston,하위팀,123,0.415,0.926,0.357,25,34,1
2020-03-02,21900902,2019,Cleveland,하위팀,113,0.462,0.667,0.415,28,36,Utah,상위팀,126,0.5660000000000001,0.857,0.488,30,47,0
2020-03-03,21900909,2019,Charlotte,중위팀,103,0.476,0.722,0.414,25,46,San Antonio,중위팀,104,0.475,0.85,0.344,25,33,0
2020-03-03,21900910,2019,Boston,중위팀,120,0.4270000000000001,0.7390000000000001,0.306,24,42,Brooklyn,중위팀,129,0.43,0.763,0.286,22,63,0
2020-03-03,21900911,2019,New Orleans,중위팀,134,0.52,0.593,0.359,37,44,Minnesota,중위팀,139,0.557,0.85,0.412,31,42,0
2020-03-03,21900915,2019,L.A. Lakers,중위팀,120,0.535,0.833,0.394,25,43,Philadelphia,상위팀,107,0.447,0.75,0.4,24,42,1
2020-03-03,21900913,2019,Denver,상위팀,100,0.448,0.731,0.15,22,53,Golden State,중위팀,116,0.512,0.636,0.439,31,35,0
2020-03-03,21900914,2019,Phoenix,상위팀,114,0.459,0.84,0.385,30,35,Toronto,중위팀,123,0.465,0.8290000000000001,0.412,17,47,0
2020-03-03,21900916,2019,Sacramento,중위팀,133,0.562,0.833,0.448,23,42,Washington,중위팀,126,0.513,0.8240000000000001,0.421,28,31,1
2020-03-03,21900912,2019,Oklahoma City,하위팀,94,0.42,0.654,0.321,16,43,L.A. Clippers,,109,0.452,0.846,0.306,19,41,0
2020-03-04,21900924,2019,Milwaukee,상위팀,119,0.457,0.909,0.283,26,56,Indiana,중위팀,100,0.433,0.818,0.259,22,39,1
2020-03-04,21900917,2019,Cleveland,하위팀,106,0.438,0.75,0.342,24,50,Boston,중위팀,112,0.465,0.8079999999999999,0.3670000000000001,16,49,0
2020-03-04,21900918,2019,Detroit,하위팀,107,0.465,0.6,0.419,27,36,Oklahoma City,하위팀,114,0.613,0.706,0.417,25,33,0
2020-03-04,21900919,2019,Miami,상위팀,116,0.519,0.8,0.5,31,36,Orlando,하위팀,113,0.524,0.857,0.433,28,35,1
2020-03-04,21900925,2019,Portland,중위팀,125,0.519,0.875,0.419,24,47,Washington,중위팀,104,0.388,0.619,0.314,27,48,1
2020-03-04,21900921,2019,New York,중위팀,104,0.482,0.833,0.35,23,42,Utah,상위팀,112,0.506,0.8,0.278,26,37,0
2020-03-04,21900922,2019,Minnesota,중위팀,115,0.494,0.64,0.442,27,43,Chicago,중위팀,108,0.479,0.636,0.3670000000000001,24,40,1
2020-03-04,21900923,2019,Dallas,중위팀,127,0.463,0.708,0.44,30,49,New Orleans,중위팀,123,0.439,0.545,0.37,28,52,1
2020-03-04,21900920,2019,Brooklyn,중위팀,79,0.333,0.706,0.1669999999999999,15,42,Memphis,중위팀,118,0.43,0.857,0.455,21,59,0
2020-03-05,21900929,2019,Golden State,중위팀,113,0.408,0.76,0.269,34,52,Toronto,중위팀,121,0.476,0.903,0.317,28,39,0
2020-03-05,21900928,2019,Sacramento,중위팀,108,0.532,0.722,0.379,23,37,Philadelphia,상위팀,125,0.49,0.8240000000000001,0.459,24,45,0
2020-03-05,21900927,2019,Houston,하위팀,105,0.361,0.778,0.1669999999999999,19,51,L.A. Clippers,,120,0.464,0.7440000000000001,0.325,22,57,0
2020-03-05,21900926,2019,Charlotte,중위팀,112,0.494,0.821,0.394,24,34,Denver,상위팀,114,0.53,0.9,0.308,29,38,0
2020-03-06,21900930,2019,Washington,중위팀,118,0.474,0.8859999999999999,0.484,24,38,Atlanta,중위팀,112,0.535,0.667,0.375,25,36,1
2020-03-06,21900932,2019,New York,중위팀,103,0.451,0.773,0.1669999999999999,19,48,Oklahoma City,하위팀,126,0.49,0.8,0.387,26,38,0
2020-03-06,21900931,2019,Brooklyn,중위팀,139,0.531,0.71,0.417,32,52,San Antonio,중위팀,120,0.467,0.889,0.294,25,38,1
2020-03-06,21900933,2019,Boston,중위팀,94,0.3720000000000001,0.778,0.278,19,45,Utah,상위팀,99,0.45,0.833,0.378,23,40,0
2020-03-06,21900938,2019,Phoenix,상위팀,127,0.495,0.947,0.452,29,47,Portland,중위팀,117,0.494,0.75,0.406,26,39,1
2020-03-06,21900935,2019,Minnesota,중위팀,118,0.469,0.8,0.27,30,36,Orlando,하위팀,132,0.607,0.742,0.333,31,45,0
2020-03-06,21900936,2019,New Orleans,중위팀,110,0.418,0.7140000000000001,0.368,28,53,Miami,상위팀,104,0.43,0.677,0.273,27,45,1
2020-03-06,21900937,2019,Dallas,중위팀,121,0.474,0.765,0.383,30,48,Memphis,중위팀,96,0.464,0.6920000000000001,0.3,29,47,1
2020-03-06,21900939,2019,L.A. Lakers,중위팀,113,0.418,0.816,0.188,19,52,Milwaukee,상위팀,103,0.416,0.7390000000000001,0.279,22,45,1
2020-03-06,21900934,2019,Chicago,중위팀,102,0.412,0.867,0.237,27,45,Indiana,중위팀,108,0.507,0.727,0.364,24,46,0
2020-03-07,21900945,2019,Portland,중위팀,111,0.472,0.654,0.256,22,41,Sacramento,중위팀,123,0.482,0.87,0.5379999999999999,30,47,0
2020-03-07,21900944,2019,Golden State,중위팀,118,0.55,0.75,0.36,30,35,Philadelphia,상위팀,114,0.488,0.8640000000000001,0.382,29,41,1
2020-03-07,21900943,2019,Memphis,중위팀,118,0.494,0.606,0.364,27,58,Atlanta,중위팀,101,0.337,0.857,0.265,23,46,1
2020-03-07,21900942,2019,Cleveland,하위팀,104,0.5529999999999999,0.667,0.429,32,39,Denver,상위팀,102,0.506,0.375,0.406,28,33,1
2020-03-07,21900941,2019,Detroit,하위팀,105,0.465,0.727,0.3,24,38,Utah,상위팀,111,0.519,0.75,0.303,17,40,0
