DATE,GAME_ID,TEAM,TEAM_LVL,PLAYER_ID,START_POSITION,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
2022-11-28,22200301,Charlotte,중위팀,203486,C,27.3,2,5,0.4,0,0,0.0,0,2,0.0,2,2.0,4,5,0,0,2,1,4,-17
2022-11-28,22200301,Charlotte,중위팀,1629023,F,26.083333333333332,5,9,0.556,3,5,0.6,3,4,0.75,1,1.0,2,2,0,1,3,1,16,-37
2022-11-28,22200301,Charlotte,중위팀,1629667,F,29.983333333333334,9,12,0.75,4,6,0.667,2,2,1.0,0,1.0,1,2,0,0,3,5,24,-29
2022-11-28,22200300,Washington,중위팀,1630176,0,2.966666666666667,0,2,0.0,0,0,0.0,0,0,0.0,0,1.0,1,0,0,0,1,1,0,-11
2022-11-28,22200300,Washington,중위팀,1629653,0,3.1,0,1,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,-11
2022-11-28,22200300,Washington,중위팀,1630225,0,3.783333333333333,0,1,0.0,0,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,-11
2022-11-28,22200300,Washington,중위팀,1631098,0,4.233333333333333,1,3,0.333,0,1,0.0,1,1,1.0,0,0.0,0,0,0,0,0,3,3,-11
2022-11-28,22200300,Washington,중위팀,1629655,0,16.883333333333333,2,3,0.667,0,0,0.0,2,4,0.5,2,2.0,4,0,0,2,0,3,6,2
2022-11-28,22200301,Charlotte,중위팀,1631121,0,24.466666666666665,3,7,0.429,2,4,0.5,2,2,1.0,0,2.0,2,6,0,1,1,1,10,6
2022-11-28,22200300,Washington,중위팀,1630557,0,19.65,4,4,1.0,2,2,1.0,1,2,0.5,0,1.0,1,1,0,0,0,1,11,19
2022-11-28,22200300,Washington,중위팀,1630692,0,22.95,5,6,0.833,0,0,0.0,0,0,0.0,0,3.0,3,6,1,0,2,2,10,-2
2022-11-28,22200300,Washington,중위팀,1630264,0,11.3,2,5,0.4,0,1,0.0,0,0,0.0,1,1.0,2,0,0,0,0,1,4,-13
2022-11-28,22200300,Washington,중위팀,1628420,G,22.216666666666665,3,6,0.5,1,2,0.5,0,0,0.0,1,0.0,1,5,2,0,0,0,7,29
2022-11-28,22200300,Washington,중위팀,203078,G,34.13333333333333,9,14,0.643,1,4,0.25,3,3,1.0,0,1.0,1,5,2,0,3,3,22,20
2022-11-28,22200300,Washington,중위팀,204001,C,30.9,12,18,0.667,6,10,0.6,11,11,1.0,2,2.0,4,3,2,3,1,3,41,13
2022-11-28,22200300,Washington,중위팀,1628398,F,30.916666666666668,9,16,0.563,4,7,0.571,1,2,0.5,1,7.0,8,9,0,0,0,4,23,28
2022-11-28,22200300,Washington,중위팀,1630166,F,18.6,2,6,0.333,0,2,0.0,2,2,1.0,0,6.0,6,0,2,0,0,3,6,7
2022-11-28,22200300,Minnesota,중위팀,1631111,0,4.5,0,2,0.0,0,0,0.0,2,2,1.0,0,2.0,2,0,0,0,0,1,2,10
2022-11-28,22200300,Minnesota,중위팀,1631169,0,4.5,1,1,1.0,0,0,0.0,2,2,1.0,2,1.0,3,1,0,1,0,1,4,10
2022-11-28,22200300,Minnesota,중위팀,1630233,0,4.5,0,0,0.0,0,0,0.0,2,2,1.0,0,1.0,1,0,0,0,0,0,2,10
2022-11-28,22200300,Minnesota,중위팀,1629675,0,17.716666666666665,2,6,0.333,1,3,0.333,1,2,0.5,0,3.0,3,0,0,0,1,5,6,-2
2022-11-28,22200300,Washington,중위팀,203115,0,18.366666666666667,3,6,0.5,1,1,1.0,2,2,1.0,0,3.0,3,2,3,0,0,1,9,16
2022-11-28,22200303,Toronto,중위팀,1630288,0,1.8666666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,-4
2022-11-28,22200308,L.A. Lakers,중위팀,1629134,0,11.4,1,5,0.2,1,2,0.5,2,2,1.0,0,2.0,2,0,0,0,0,0,5,11
2022-11-28,22200304,Oklahoma City,하위팀,1630197,F,27.0,4,10,0.4,3,5,0.6,0,0,0.0,3,1.0,4,2,1,0,1,2,11,-6
2022-11-28,22200307,Sacramento,중위팀,1628368,G,28.733333333333334,4,12,0.333,1,3,0.333,2,2,1.0,1,4.0,5,5,1,3,1,1,11,-16
2022-11-28,22200307,Sacramento,중위팀,1628989,G,32.43333333333333,8,15,0.533,0,5,0.0,2,3,0.667,1,6.0,7,3,3,0,2,2,18,-6
2022-11-28,22200307,Sacramento,중위팀,1627734,C,37.0,8,10,0.8,1,2,0.5,0,0,0.0,2,7.0,9,10,1,2,5,1,17,-5
2022-11-28,22200307,Sacramento,중위팀,1631099,F,22.766666666666666,5,11,0.455,1,1,1.0,0,0,0.0,1,1.0,2,1,0,1,3,2,11,-11
2022-11-28,22200307,Sacramento,중위팀,203084,F,28.05,1,4,0.25,0,1,0.0,4,5,0.8,1,1.0,2,2,2,0,0,1,6,1
2022-11-28,22200307,Phoenix,상위팀,1629111,0,4.283333333333333,0,0,0.0,0,0,0.0,2,2,1.0,0,0.0,0,1,0,1,0,1,2,-2
2022-11-28,22200307,Phoenix,상위팀,1630688,0,3.066666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,1,0,2
2022-11-28,22200307,Phoenix,상위팀,202687,0,8.866666666666667,2,3,0.667,0,0,0.0,0,0,0.0,1,2.0,3,2,0,2,2,1,4,0
2022-11-28,22200307,Phoenix,상위팀,1627814,0,25.183333333333334,6,11,0.545,3,7,0.429,0,0,0.0,1,3.0,4,1,0,0,2,2,15,9
2022-11-28,22200307,Phoenix,상위팀,1630613,0,9.466666666666667,2,3,0.667,1,2,0.5,0,0,0.0,0,0.0,0,0,0,1,1,0,5,7
2022-11-28,22200307,Phoenix,상위팀,1626166,G,23.516666666666666,2,10,0.2,1,3,0.333,0,0,0.0,0,2.0,2,7,0,0,2,5,5,-10
2022-11-28,22200307,Phoenix,상위팀,1626164,G,40.65,17,28,0.607,1,6,0.167,9,9,1.0,0,8.0,8,4,6,0,6,4,44,14
2022-11-28,22200307,Phoenix,상위팀,1629028,C,34.733333333333334,8,10,0.8,0,0,0.0,1,2,0.5,3,9.0,12,1,0,0,1,3,17,7
2022-11-28,22200307,Phoenix,상위팀,1628470,F,31.533333333333335,5,10,0.5,1,3,0.333,0,0,0.0,4,2.0,6,3,0,0,0,1,11,-1
2022-11-28,22200307,Phoenix,상위팀,1628969,F,40.483333333333334,6,14,0.429,1,6,0.167,0,1,0.0,2,6.0,8,7,3,3,2,0,13,-3
2022-11-28,22200306,Utah,상위팀,1628962,0,9.416666666666666,1,1,1.0,0,0,0.0,0,4,0.0,1,4.0,5,0,0,0,0,1,2,5
2022-11-28,22200306,Utah,상위팀,1629638,0,14.016666666666667,1,5,0.2,0,2,0.0,0,0,0.0,0,1.0,1,3,0,0,0,2,2,0
2022-11-28,22200306,Utah,상위팀,1627736,0,32.61666666666667,4,13,0.308,3,11,0.273,0,0,0.0,0,3.0,3,4,2,0,0,2,11,-3
2022-11-28,22200306,Utah,상위팀,1631117,0,5.35,0,0,0.0,0,0,0.0,0,0,0.0,1,2.0,3,0,0,1,1,0,0,-3
2022-11-28,22200306,Utah,상위팀,1629659,0,11.583333333333334,1,5,0.2,1,4,0.25,0,0,0.0,0,3.0,3,0,1,0,2,2,3,-12
2022-11-28,22200306,Utah,상위팀,1629012,G,36.416666666666664,7,11,0.636,1,2,0.5,2,2,1.0,1,3.0,4,6,0,1,3,2,17,5
2022-11-28,22200306,Utah,상위팀,203903,G,36.95,3,15,0.2,1,8,0.125,1,2,0.5,0,6.0,6,9,0,0,3,3,8,-10
2022-11-28,22200306,Utah,상위팀,1629020,C,22.4,4,4,1.0,1,1,1.0,0,2,0.0,2,5.0,7,3,1,0,1,2,9,-10
2022-11-28,22200307,Sacramento,중위팀,1628370,0,30.283333333333335,12,17,0.706,2,5,0.4,4,4,1.0,1,0.0,1,8,1,0,3,1,30,5
2022-11-28,22200306,Utah,상위팀,203482,F,33.35,8,13,0.615,5,10,0.5,2,3,0.667,2,2.0,4,4,1,2,2,2,23,-4
2022-11-28,22200307,Sacramento,중위팀,1630558,0,25.333333333333332,2,7,0.286,1,3,0.333,2,2,1.0,0,3.0,3,2,1,0,0,2,7,6
2022-11-28,22200307,Sacramento,중위팀,1629002,0,10.9,1,2,0.5,0,0,0.0,2,2,1.0,0,0.0,0,0,0,1,0,0,4,-2
2022-11-28,22200304,Oklahoma City,하위팀,1629652,F,31.983333333333334,6,13,0.462,2,5,0.4,0,0,0.0,2,1.0,3,5,2,0,2,3,14,-4
2022-11-28,22200308,L.A. Lakers,중위팀,1628418,0,3.15,1,2,0.5,0,0,0.0,0,0,0.0,3,0.0,3,0,0,0,0,0,2,3
2022-11-28,22200308,L.A. Lakers,중위팀,1629117,0,13.0,2,7,0.286,0,1,0.0,1,2,0.5,5,4.0,9,0,0,1,1,1,5,5
2022-11-28,22200308,L.A. Lakers,중위팀,1630559,0,31.283333333333335,2,4,0.5,2,3,0.667,7,7,1.0,0,2.0,2,1,0,0,1,1,13,6
2022-11-28,22200308,L.A. Lakers,중위팀,201566,0,27.316666666666666,10,18,0.556,2,4,0.5,2,3,0.667,0,4.0,4,6,1,1,6,1,24,1
2022-11-28,22200308,L.A. Lakers,중위팀,203471,G,30.483333333333334,2,6,0.333,1,4,0.25,3,4,0.75,0,3.0,3,4,1,0,1,4,8,-16
2022-11-28,22200308,L.A. Lakers,중위팀,1629022,G,21.95,4,9,0.444,1,5,0.2,0,0,0.0,2,2.0,4,2,0,0,1,3,9,-4
2022-11-28,22200308,L.A. Lakers,중위팀,203076,C,36.5,9,15,0.6,0,0,0.0,7,10,0.7,3,10.0,13,6,0,4,2,4,25,-1
2022-11-28,22200308,L.A. Lakers,중위팀,2544,F,36.166666666666664,8,22,0.364,3,10,0.3,2,3,0.667,1,6.0,7,3,1,0,1,1,21,-7
2022-11-28,22200308,L.A. Lakers,중위팀,1628972,F,28.75,1,5,0.2,1,2,0.5,0,0,0.0,4,6.0,10,1,0,1,1,1,3,-3
2022-11-28,22200308,Indiana,중위팀,201949,0,2.0166666666666666,0,1,0.0,0,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,1,0,-8
2022-11-28,22200308,Indiana,중위팀,1629048,0,3.4833333333333334,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,1,0,0,1,1,0,-3
2022-11-28,22200308,Indiana,중위팀,1629052,0,8.3,0,2,0.0,0,1,0.0,0,0,0.0,1,1.0,2,1,0,0,0,1,0,-3
2022-11-28,22200308,Indiana,중위팀,1629614,0,28.766666666666666,4,8,0.5,4,7,0.571,0,0,0.0,1,3.0,4,1,1,2,2,4,12,0
2022-11-28,22200308,Indiana,중위팀,204456,0,13.066666666666666,1,6,0.167,0,2,0.0,0,0,0.0,0,3.0,3,4,1,1,0,1,2,-2
2022-11-28,22200308,Indiana,중위팀,1630543,0,3.6166666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,1.0,1,0,0,1,1,2,0,1
2022-11-28,22200308,Indiana,중위팀,1631097,0,31.7,10,22,0.455,3,8,0.375,0,0,0.0,2,6.0,8,1,1,0,2,0,23,7
2022-11-28,22200308,Indiana,중위팀,1630169,G,35.36666666666667,10,22,0.455,3,7,0.429,1,3,0.333,2,5.0,7,14,1,1,0,1,24,5
2022-11-28,22200308,Indiana,중위팀,1630174,G,23.1,5,10,0.5,4,7,0.571,2,2,1.0,1,3.0,4,0,1,1,0,4,16,-10
2022-11-28,22200308,Indiana,중위팀,1626167,C,34.93333333333333,7,17,0.412,1,7,0.143,0,0,0.0,3,10.0,13,4,0,3,0,2,15,3
2022-11-28,22200308,Indiana,중위팀,1630188,F,23.783333333333335,1,4,0.25,1,3,0.333,6,6,1.0,0,3.0,3,2,1,1,2,3,9,12
2022-11-28,22200308,Indiana,중위팀,1627741,F,31.866666666666667,5,13,0.385,1,6,0.167,4,5,0.8,2,2.0,4,1,0,0,1,4,15,3
2022-11-28,22200307,Sacramento,중위팀,1629056,0,19.483333333333334,4,8,0.5,3,5,0.6,0,0,0.0,1,7.0,8,1,0,0,1,4,11,8
2022-11-28,22200307,Sacramento,중위팀,1629644,0,5.033333333333333,1,2,0.5,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,1,2,-5
2022-11-28,22200306,Utah,상위팀,1628374,F,37.9,12,18,0.667,7,11,0.636,1,2,0.5,2,7.0,9,1,0,0,2,1,32,-3
2022-11-28,22200307,Phoenix,상위팀,1629013,0,18.216666666666665,2,5,0.4,2,5,0.4,0,0,0.0,0,2.0,2,0,0,0,1,2,6,2
2022-11-28,22200306,Chicago,중위팀,201609,0,13.5,2,7,0.286,1,3,0.333,2,2,1.0,1,1.0,2,2,1,1,0,2,7,4
2022-11-28,22200305,Houston,하위팀,1630231,0,27.7,5,9,0.556,2,5,0.4,3,5,0.6,2,4.0,6,1,0,0,0,0,15,-14
2022-11-28,22200305,Houston,하위팀,1629645,G,29.483333333333334,4,9,0.444,4,7,0.571,0,0,0.0,2,2.0,4,6,1,1,1,2,12,-13
2022-11-28,22200305,Houston,하위팀,1630224,G,30.733333333333334,5,15,0.333,1,7,0.143,6,8,0.75,0,2.0,2,7,0,0,5,2,17,-14
2022-11-28,22200305,Houston,하위팀,1630578,C,23.35,7,14,0.5,0,2,0.0,4,5,0.8,3,4.0,7,3,0,0,4,4,18,2
2022-11-28,22200305,Houston,하위팀,1631095,F,17.433333333333334,3,4,0.75,3,4,0.75,0,0,0.0,1,2.0,3,1,0,0,1,3,9,-2
2022-11-28,22200305,Houston,하위팀,201569,F,28.1,4,10,0.4,3,7,0.429,0,0,0.0,2,0.0,2,1,0,0,0,0,11,-10
2022-11-28,22200304,New Orleans,중위팀,1629637,0,5.35,0,2,0.0,0,1,0.0,0,0,0.0,0,2.0,2,0,0,0,0,0,0,0
2022-11-28,22200304,New Orleans,중위팀,202066,0,11.083333333333334,1,3,0.333,0,1,0.0,2,2,1.0,0,3.0,3,0,0,0,1,1,4,-5
2022-11-28,22200304,New Orleans,중위팀,1630700,0,27.683333333333334,3,5,0.6,2,3,0.667,0,0,0.0,0,5.0,5,2,2,0,1,3,8,-4
2022-11-28,22200304,New Orleans,중위팀,1628984,0,17.516666666666666,1,6,0.167,1,5,0.2,2,2,1.0,1,0.0,1,3,1,0,1,0,5,-1
2022-11-28,22200304,New Orleans,중위팀,1626195,0,16.6,3,7,0.429,0,0,0.0,4,4,1.0,3,6.0,9,0,0,1,1,2,10,0
2022-11-28,22200305,Houston,하위팀,1631106,0,18.95,2,6,0.333,1,3,0.333,1,2,0.5,1,2.0,3,0,1,0,1,1,6,-12
2022-11-28,22200304,New Orleans,중위팀,1630631,G,30.483333333333334,6,15,0.4,3,8,0.375,0,0,0.0,0,2.0,2,4,2,0,3,3,15,5
2022-11-28,22200306,Chicago,중위팀,203083,0,14.433333333333334,5,8,0.625,0,0,0.0,0,0,0.0,4,6.0,10,0,1,0,1,3,10,4
2022-11-28,22200304,New Orleans,중위팀,1629627,F,35.31666666666667,11,18,0.611,0,1,0.0,1,1,1.0,2,6.0,8,8,1,3,4,3,23,19
2022-11-28,22200304,New Orleans,중위팀,1630530,F,36.916666666666664,7,13,0.538,2,7,0.286,4,4,1.0,3,3.0,6,0,2,1,2,1,20,9
2022-11-28,22200304,Oklahoma City,하위팀,1629647,0,5.6,0,2,0.0,0,1,0.0,2,2,1.0,0,3.0,3,0,0,0,1,0,2,-1
2022-11-28,22200304,Oklahoma City,하위팀,1629026,0,19.3,1,6,0.167,1,3,0.333,0,0,0.0,1,2.0,3,1,0,0,1,2,3,2
2022-11-28,22200304,Oklahoma City,하위팀,1631172,0,11.383333333333333,2,4,0.5,2,3,0.667,0,0,0.0,0,3.0,3,0,1,2,1,2,6,-1
2022-11-28,22200304,Oklahoma City,하위팀,1630544,0,22.816666666666666,4,10,0.4,1,7,0.143,0,0,0.0,1,0.0,1,1,2,0,0,2,9,6
2022-11-28,22200304,Oklahoma City,하위팀,1631114,0,24.533333333333335,3,6,0.5,0,2,0.0,2,2,1.0,2,4.0,6,1,0,1,2,2,8,4
2022-11-28,22200304,Oklahoma City,하위팀,1628983,G,35.63333333333333,7,21,0.333,1,6,0.167,16,18,0.889,3,3.0,6,4,2,0,7,4,31,-9
2022-11-28,22200304,Oklahoma City,하위팀,1630581,G,28.116666666666667,3,9,0.333,0,1,0.0,1,1,1.0,1,4.0,5,1,1,0,3,4,7,-5
2022-11-28,22200304,Oklahoma City,하위팀,1630526,C,33.63333333333333,4,11,0.364,2,5,0.4,0,0,0.0,5,8.0,13,1,2,1,1,1,10,-6
2022-11-28,22200304,New Orleans,중위팀,1630529,G,38.666666666666664,4,12,0.333,1,5,0.2,3,5,0.6,1,2.0,3,3,4,3,4,3,12,0
2022-11-28,22200305,Houston,하위팀,1630586,0,10.65,2,2,1.0,0,0,0.0,0,0,0.0,0,3.0,3,0,0,0,1,2,4,-10
2022-11-28,22200304,New Orleans,중위팀,202685,C,20.383333333333333,3,6,0.5,0,1,0.0,2,2,1.0,4,6.0,10,1,0,0,5,2,8,-3
2022-11-28,22200305,Houston,하위팀,1629726,0,14.966666666666667,1,6,0.167,1,6,0.167,0,0,0.0,0,2.0,2,0,1,0,0,2,3,0
2022-11-28,22200305,Houston,하위팀,1630227,0,18.516666666666666,2,3,0.667,1,2,0.5,2,2,1.0,0,1.0,1,4,0,0,1,2,7,-3
2022-11-28,22200306,Chicago,중위팀,1629632,0,22.816666666666666,6,9,0.667,3,5,0.6,0,0,0.0,0,2.0,2,0,0,0,0,1,15,3
2022-11-28,22200306,Chicago,중위팀,1627936,0,26.733333333333334,1,2,0.5,0,1,0.0,3,4,0.75,0,6.0,6,2,0,1,1,0,5,11
2022-11-28,22200306,Chicago,중위팀,1629750,0,13.0,1,1,1.0,0,0,0.0,0,0,0.0,0,2.0,2,1,0,1,0,0,2,8
2022-11-28,22200306,Chicago,중위팀,1630245,G,21.633333333333333,3,5,0.6,0,0,0.0,2,2,1.0,2,2.0,4,3,0,0,1,3,8,-7
2022-11-28,22200306,Chicago,중위팀,203897,G,34.11666666666667,7,20,0.35,1,6,0.167,5,6,0.833,0,6.0,6,5,1,0,1,1,20,11
2022-11-28,22200306,Chicago,중위팀,1630172,F,24.533333333333335,1,4,0.25,1,2,0.5,2,2,1.0,1,4.0,5,0,1,0,2,2,5,-4
2022-11-28,22200306,Chicago,중위팀,201942,F,35.666666666666664,9,20,0.45,0,1,0.0,8,9,0.889,2,2.0,4,6,1,0,0,4,26,2
2022-11-28,22200305,Denver,상위팀,1631298,0,2.0166666666666666,0,1,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,1,0,-3
2022-11-28,22200305,Denver,상위팀,1631128,0,5.95,0,1,0.0,0,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,-1
2022-11-28,22200305,Denver,상위팀,1630192,0,17.733333333333334,7,12,0.583,1,4,0.25,0,1,0.0,2,1.0,3,0,0,0,1,2,15,9
2022-11-28,22200305,Denver,상위팀,201599,0,18.55,4,5,0.8,0,0,0.0,0,0,0.0,2,8.0,10,1,0,0,1,2,8,11
2022-11-28,22200306,Chicago,중위팀,202696,C,33.56666666666667,8,17,0.471,0,4,0.0,0,0,0.0,3,6.0,9,2,1,0,1,1,16,3
2022-11-28,22200305,Denver,상위팀,202397,0,26.2,5,9,0.556,0,1,0.0,0,0,0.0,1,4.0,5,8,2,1,3,0,10,16
2022-11-28,22200305,Houston,하위팀,1628981,0,8.05,2,2,1.0,0,0,0.0,0,0,0.0,1,1.0,2,0,1,0,2,2,4,-9
2022-11-28,22200305,Denver,상위팀,1628432,0,25.15,3,6,0.5,3,6,0.5,0,0,0.0,0,3.0,3,1,0,0,0,2,9,20
2022-11-28,22200305,Houston,하위팀,1630528,0,6.116666666666666,1,2,0.5,0,0,0.0,2,2,1.0,0,1.0,1,2,0,0,1,0,4,4
2022-11-28,22200305,Houston,하위팀,1626246,0,5.95,1,3,0.333,0,1,0.0,1,1,1.0,0,1.0,1,0,0,1,0,0,3,1
2022-11-28,22200305,Denver,상위팀,203932,F,13.833333333333334,2,3,0.667,0,1,0.0,0,0,0.0,1,2.0,3,0,1,0,2,4,4,7
2022-11-28,22200305,Denver,상위팀,1628971,F,34.95,4,10,0.4,1,3,0.333,3,3,1.0,1,2.0,3,3,2,1,1,3,12,2
2022-11-28,22200305,Denver,상위팀,203484,G,23.45,3,4,0.75,2,3,0.667,0,0,0.0,0,0.0,0,2,0,1,0,0,8,2
2022-11-28,22200305,Denver,상위팀,1627750,G,25.466666666666665,11,17,0.647,4,8,0.5,5,6,0.833,0,2.0,2,5,1,1,2,3,31,7
2022-11-28,22200305,Denver,상위팀,1628427,0,19.266666666666666,0,3,0.0,0,1,0.0,0,0,0.0,0,2.0,2,3,2,0,1,3,0,2
2022-11-28,22200305,Denver,상위팀,203999,C,27.433333333333334,11,17,0.647,1,2,0.5,9,10,0.9,6,6.0,12,8,0,0,3,2,32,8
2022-11-29,22200309,Detroit,하위팀,202709,0,21.966666666666665,5,8,0.625,1,2,0.5,0,0,0.0,0,1.0,1,3,1,0,1,4,11,-8
2022-11-29,22200309,Detroit,하위팀,1628995,0,17.05,1,4,0.25,0,3,0.0,3,5,0.6,0,3.0,3,1,1,2,0,1,5,-2
2022-11-29,22200309,Detroit,하위팀,1631105,0,26.983333333333334,6,7,0.857,0,0,0.0,0,0,0.0,3,2.0,5,1,1,0,1,3,12,-13
2022-11-29,22200309,Detroit,하위팀,1630180,0,18.383333333333333,4,11,0.364,0,5,0.0,3,3,1.0,0,1.0,1,1,0,0,0,1,11,-9
2022-11-29,22200309,Detroit,하위팀,1630165,G,26.033333333333335,5,11,0.455,1,4,0.25,0,0,0.0,0,1.0,1,6,3,0,0,1,11,-22
2022-11-29,22200309,Detroit,하위팀,202692,0,14.766666666666667,0,2,0.0,0,2,0.0,0,0,0.0,0,2.0,2,5,1,0,2,2,0,-7
2022-11-29,22200310,Golden State,중위팀,1626172,C,17.633333333333333,4,4,1.0,0,0,0.0,3,3,1.0,3,3.0,6,1,0,0,0,1,11,-15
2022-11-29,22200309,Detroit,하위팀,203585,0,8.316666666666666,0,1,0.0,0,1,0.0,0,0,0.0,0,1.0,1,1,0,0,2,0,0,-1
2022-11-29,22200310,Golden State,중위팀,203952,F,27.283333333333335,4,11,0.364,1,6,0.167,1,2,0.5,0,1.0,1,2,0,0,0,2,10,-23
2022-11-29,22200310,Golden State,중위팀,203110,F,32.766666666666666,6,10,0.6,0,3,0.0,0,0,0.0,0,6.0,6,4,1,1,3,3,12,-5
2022-11-29,22200310,Golden State,중위팀,202691,G,31.05,2,9,0.222,1,6,0.167,0,0,0.0,0,7.0,7,2,0,0,1,1,5,-21
2022-11-29,22200309,Detroit,하위팀,1630587,G,23.166666666666668,2,5,0.4,2,5,0.4,0,0,0.0,0,3.0,3,1,0,0,0,0,6,-23
2022-11-29,22200310,Golden State,중위팀,201939,G,37.8,11,24,0.458,5,14,0.357,5,6,0.833,1,4.0,5,5,0,0,4,4,32,-12
2022-11-29,22200309,Detroit,하위팀,1628977,0,14.566666666666666,4,5,0.8,0,0,0.0,1,4,0.25,1,0.0,1,4,0,1,1,1,9,-2
2022-11-29,22200309,Detroit,하위팀,1628963,C,23.366666666666667,5,10,0.5,3,6,0.5,0,0,0.0,2,5.0,7,2,0,0,4,2,13,-20
2022-11-29,22200309,New York,중위팀,1629656,G,27.7,6,7,0.857,3,4,0.75,1,1,1.0,2,4.0,6,2,2,0,0,3,16,37
2022-11-29,22200309,New York,중위팀,1627853,0,1.9333333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,1,0,0,1,1,0,1
2022-11-29,22200309,New York,중위팀,1629004,0,2.8166666666666664,0,2,0.0,0,0,0.0,0,0,0.0,0,1.0,1,0,0,0,0,0,0,1
2022-11-29,22200309,New York,중위팀,1630579,0,6.25,3,3,1.0,0,0,0.0,0,0,0.0,2,4.0,6,1,0,0,1,0,6,1
2022-11-29,22200309,New York,중위팀,1630540,0,5.233333333333333,1,2,0.5,0,1,0.0,0,0,0.0,0,0.0,0,3,1,0,0,0,2,-2
2022-11-29,22200309,New York,중위팀,1629629,0,17.483333333333334,2,6,0.333,0,3,0.0,2,2,1.0,0,1.0,1,0,0,0,0,0,6,-8
2022-11-29,22200309,New York,중위팀,1630167,0,18.233333333333334,3,4,0.75,2,3,0.667,0,0,0.0,0,3.0,3,2,0,0,0,0,8,-8
2022-11-29,22200309,New York,중위팀,1630193,0,22.35,7,12,0.583,0,2,0.0,1,1,1.0,0,1.0,1,4,0,0,3,3,15,-3
2022-11-29,22200309,New York,중위팀,1628392,0,14.333333333333334,3,4,0.75,0,0,0.0,2,3,0.667,3,2.0,5,1,1,0,2,2,8,0
2022-11-29,22200309,New York,중위팀,201565,0,24.516666666666666,2,7,0.286,1,2,0.5,0,0,0.0,1,2.0,3,2,1,0,1,1,5,17
2022-11-29,22200309,New York,중위팀,1628973,G,18.25,6,8,0.75,2,2,1.0,2,2,1.0,1,0.0,1,5,1,0,1,4,16,15
2022-11-29,22200309,New York,중위팀,1629011,C,26.233333333333334,3,6,0.5,0,0,0.0,0,0,0.0,5,8.0,13,2,2,1,2,1,6,31
2022-11-29,22200309,New York,중위팀,203944,F,30.95,14,24,0.583,6,13,0.462,2,4,0.5,1,6.0,7,5,1,0,3,3,36,36
2022-11-29,22200309,New York,중위팀,1629628,F,23.716666666666665,4,11,0.364,2,5,0.4,6,8,0.75,2,2.0,4,3,0,0,0,1,16,32
2022-11-29,22200310,Golden State,중위팀,1629673,0,26.866666666666667,3,9,0.333,1,6,0.167,2,2,1.0,0,2.0,2,9,1,0,5,4,9,14
2022-11-29,22200309,Detroit,하위팀,1630191,F,26.033333333333335,6,13,0.462,5,9,0.556,2,2,1.0,1,4.0,5,1,0,1,2,2,19,-22
2022-11-29,22200310,Golden State,중위팀,203210,0,8.083333333333334,1,2,0.5,0,1,0.0,1,1,1.0,0,1.0,1,0,1,0,1,2,3,-2
2022-11-29,22200309,Detroit,하위팀,202711,F,19.366666666666667,4,6,0.667,1,2,0.5,4,6,0.667,0,0.0,0,2,0,0,3,0,13,-21
2022-11-29,22200310,Golden State,중위팀,1630228,0,25.566666666666666,6,8,0.75,1,1,1.0,1,4,0.25,3,7.0,10,1,0,2,2,3,14,21
2022-11-29,22200310,Golden State,중위팀,1628978,0,16.883333333333333,1,5,0.2,0,2,0.0,4,4,1.0,2,5.0,7,2,2,0,1,1,6,15
2022-11-29,22200311,Portland,중위팀,1630570,0,21.916666666666668,1,1,1.0,1,1,1.0,0,0,0.0,0,3.0,3,2,0,0,1,2,3,0
2022-11-29,22200311,Portland,중위팀,1631101,0,14.133333333333333,2,7,0.286,0,0,0.0,1,2,0.5,1,0.0,1,1,1,0,1,0,5,-11
2022-11-29,22200311,Portland,중위팀,1629234,0,9.183333333333334,1,3,0.333,0,0,0.0,0,0,0.0,2,1.0,3,0,0,1,0,3,2,-4
2022-11-29,22200311,Portland,중위팀,1629014,G,43.06666666666667,13,24,0.542,9,16,0.563,2,3,0.667,0,2.0,2,4,1,1,1,4,37,-4
2022-11-29,22200311,Portland,중위팀,1626159,G,33.733333333333334,4,10,0.4,0,1,0.0,2,2,1.0,2,11.0,13,2,1,0,2,3,10,-3
2022-11-29,22200311,Portland,중위팀,203994,C,31.783333333333335,6,15,0.4,1,3,0.333,0,0,0.0,2,8.0,10,7,0,3,2,3,13,-2
2022-11-29,22200311,Portland,중위팀,203924,F,38.2,12,24,0.5,5,11,0.455,3,4,0.75,1,2.0,3,2,2,2,2,6,32,2
